gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,1,64,7168,torch.float8_e4m3fnuz,ck,10,0,10.109,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.09,46.1,0.0
gfx942,80,2,64,7168,torch.float8_e4m3fnuz,ck,10,0,10.1816,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.18,46.49,0.0
gfx942,80,4,64,7168,torch.float8_e4m3fnuz,ck,10,0,10.1737,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.36,47.96,0.0
gfx942,80,8,64,7168,torch.float8_e4m3fnuz,ck,10,0,10.4092,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.71,49.68,0.0
gfx942,80,16,64,7168,torch.float8_e4m3fnuz,ck,24,0,8.826,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,1.66,65.2,0.0
gfx942,80,32,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.4134,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,3.12,73.54,0.0
gfx942,80,64,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.3656,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,6.27,98.84,0.0
gfx942,80,96,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.3563,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,9.41,123.89,0.0
gfx942,80,128,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.4481,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,12.43,147.4,0.0
gfx942,80,160,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.4711,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,15.5,171.69,0.0
gfx942,80,192,64,7168,torch.float8_e4m3fnuz,ck,24,0,9.4734,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,18.6,196.3,0.0
gfx942,80,224,64,7168,torch.float8_e4m3fnuz,ck,10,0,9.6924,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,21.2,215.95,0.0
gfx942,80,256,64,7168,torch.float8_e4m3fnuz,ck,10,0,9.9464,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,23.61,233.91,0.0
gfx942,80,288,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.0283,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,26.35,255.28,0.0
gfx942,80,320,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.6767,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,27.5,261.64,0.0
gfx942,80,352,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.7355,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,30.08,281.96,0.0
gfx942,80,384,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.7324,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,32.83,303.79,0.0
gfx942,80,416,64,7168,torch.float8_e4m3fnuz,ck,10,0,10.8957,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,35.03,320.67,0.0
gfx942,80,448,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.9127,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,37.67,341.56,0.0
gfx942,80,480,64,7168,torch.float8_e4m3fnuz,ck,24,0,10.9898,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,40.07,360.41,0.0
gfx942,80,512,64,7168,torch.float8_e4m3fnuz,ck,24,0,11.1383,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,42.18,376.57,0.0
gfx942,80,1024,64,7168,torch.float8_e4m3fnuz,ck,5,0,12.4536,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,75.44,636.75,0.0
gfx942,80,2048,64,7168,torch.float8_e4m3fnuz,ck,12,0,18.011,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,104.33,855.09,0.0
gfx942,80,4096,64,7168,torch.float8_e4m3fnuz,ck,114,0,24.9271,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,150.76,1217.28,0.0
gfx942,80,6144,64,7168,torch.float8_e4m3fnuz,ck,115,0,32.8306,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,171.7,1379.36,0.0
gfx942,80,8192,64,7168,torch.float8_e4m3fnuz,ck,114,0,41.1456,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,182.67,1463.77,0.0
gfx942,80,10240,64,7168,torch.float8_e4m3fnuz,ck,144,0,42.9825,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,218.58,1748.85,0.0
gfx942,80,12288,64,7168,torch.float8_e4m3fnuz,ck,114,0,61.5548,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,183.16,1463.93,0.0
gfx942,80,14336,64,7168,torch.float8_e4m3fnuz,ck,114,0,62.6178,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,210.06,1677.71,0.0
gfx942,80,16384,64,7168,torch.float8_e4m3fnuz,ck,114,0,78.1928,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,192.25,1534.62,0.0
gfx942,80,32768,64,7168,torch.float8_e4m3fnuz,ck,114,0,137.0183,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,219.42,1748.19,0.0
gfx942,80,65536,64,7168,torch.float8_e4m3fnuz,ck,114,0,263.1602,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,228.49,1818.7,0.0
gfx942,80,98304,64,7168,torch.float8_e4m3fnuz,ck,114,0,397.9789,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,226.63,1803.32,0.0
gfx942,80,1,128,7168,torch.float8_e4m3fnuz,ck,25,0,10.735,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,2,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.1434,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,4,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.0606,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,8,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.4198,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,16,128,7168,torch.float8_e4m3fnuz,ck,19,0,10.0946,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,32,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.0298,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,64,128,7168,torch.float8_e4m3fnuz,ck,24,0,9.9198,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,96,128,7168,torch.float8_e4m3fnuz,ck,25,0,10.3566,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,128,128,7168,torch.float8_e4m3fnuz,ck,10,0,9.909,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,160,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.2346,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,192,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.2034,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,224,128,7168,torch.float8_e4m3fnuz,ck,24,0,10.2858,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,256,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.8778,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,288,128,7168,torch.float8_e4m3fnuz,ck,10,0,10.7298,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,320,128,7168,torch.float8_e4m3fnuz,ck,24,0,10.9094,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,352,128,7168,torch.float8_e4m3fnuz,ck,10,0,11.2254,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,384,128,7168,torch.float8_e4m3fnuz,ck,10,0,11.3822,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,416,128,7168,torch.float8_e4m3fnuz,ck,24,0,11.6798,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,448,128,7168,torch.float8_e4m3fnuz,ck,10,0,11.523,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,480,128,7168,torch.float8_e4m3fnuz,ck,10,0,11.607,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,512,128,7168,torch.float8_e4m3fnuz,ck,11,0,12.1131,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,1024,128,7168,torch.float8_e4m3fnuz,ck,6,0,17.8979,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0.0,0.0,0.0
gfx942,80,2048,128,7168,torch.float8_e4m3fnuz,ck,119,0,24.0187,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0.0,0.0,0.0
gfx942,80,4096,128,7168,torch.float8_e4m3fnuz,ck,121,0,38.9415,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,6144,128,7168,torch.float8_e4m3fnuz,ck,123,0,49.1848,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,8192,128,7168,torch.float8_e4m3fnuz,ck,124,0,61.8924,a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,10240,128,7168,torch.float8_e4m3fnuz,ck,121,0,63.2764,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,12288,128,7168,torch.float8_e4m3fnuz,ck,141,0,84.5069,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,14336,128,7168,torch.float8_e4m3fnuz,ck,86,0,91.5501,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0.0,0.0,0.0
gfx942,80,16384,128,7168,torch.float8_e4m3fnuz,ck,0,0,114.6838,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0.0,0.0,0.0
gfx942,80,32768,128,7168,torch.float8_e4m3fnuz,ck,121,0,208.4886,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,65536,128,7168,torch.float8_e4m3fnuz,ck,121,0,383.2232,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0.0,0.0,0.0
gfx942,80,98304,128,7168,torch.float8_e4m3fnuz,ck,87,0,561.5334,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0.0,0.0,0.0
gfx942,80,131072,128,7168,torch.float8_e4m3fnuz,ck,0,0,719.3472,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0.0,0.0,0.0
gfx942,80,1,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.212,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.36,180.44,0.0
gfx942,80,2,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.52,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.7,175.89,0.0
gfx942,80,4,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.571,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,1.39,176.49,0.0
gfx942,80,8,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.72,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,2.74,176.91,0.0
gfx942,80,16,256,7168,torch.float8_e4m3fnuz,ck,24,0,9.298,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,6.32,210.57,0.0
gfx942,80,32,256,7168,torch.float8_e4m3fnuz,ck,24,0,9.6449,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,12.18,215.74,0.0
gfx942,80,64,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.023,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,23.43,232.12,0.0
gfx942,80,96,256,7168,torch.float8_e4m3fnuz,ck,24,0,10.2032,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,34.53,252.11,0.0
gfx942,80,128,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.6508,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,44.11,264.59,0.0
gfx942,80,160,256,7168,torch.float8_e4m3fnuz,ck,10,0,10.9094,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,53.83,280.84,0.0
gfx942,80,192,256,7168,torch.float8_e4m3fnuz,ck,11,0,11.7012,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,60.22,282.84,0.0
gfx942,80,224,256,7168,torch.float8_e4m3fnuz,ck,10,0,11.9205,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,68.96,298.25,0.0
gfx942,80,256,256,7168,torch.float8_e4m3fnuz,ck,5,0,11.9933,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,78.34,316.93,0.0
gfx942,80,288,256,7168,torch.float8_e4m3fnuz,ck,25,0,11.9972,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,88.1,337.32,0.0
gfx942,80,320,256,7168,torch.float8_e4m3fnuz,ck,11,0,12.2086,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,96.19,351.61,0.0
gfx942,80,352,256,7168,torch.float8_e4m3fnuz,ck,10,0,16.2524,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,79.49,279.24,0.0
gfx942,80,384,256,7168,torch.float8_e4m3fnuz,ck,24,0,16.3243,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,86.33,293.07,0.0
gfx942,80,416,256,7168,torch.float8_e4m3fnuz,ck,10,0,16.4786,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,92.65,305.24,0.0
gfx942,80,448,256,7168,torch.float8_e4m3fnuz,ck,24,0,16.7118,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,98.38,315.68,0.0
gfx942,80,480,256,7168,torch.float8_e4m3fnuz,ck,19,0,17.129,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,102.84,322.34,0.0
gfx942,80,512,256,7168,torch.float8_e4m3fnuz,ck,6,0,17.9831,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,104.49,320.7,0.0
gfx942,80,1024,256,7168,torch.float8_e4m3fnuz,ck,119,0,23.9594,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,156.85,404.82,0.0
gfx942,80,2048,256,7168,torch.float8_e4m3fnuz,ck,114,0,37.6676,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,199.54,466.28,0.0
gfx942,80,4096,256,7168,torch.float8_e4m3fnuz,ck,121,0,63.1504,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,238.04,527.19,0.0
gfx942,80,6144,256,7168,torch.float8_e4m3fnuz,ck,136,0,77.3912,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,291.36,633.42,0.0
gfx942,80,8192,256,7168,torch.float8_e4m3fnuz,ck,138,0,106.0081,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,283.61,610.8,0.0
gfx942,80,10240,256,7168,torch.float8_e4m3fnuz,ck,0,0,113.4228,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,331.34,709.54,0.0
gfx942,80,12288,256,7168,torch.float8_e4m3fnuz,ck,136,0,152.8106,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,295.12,629.58,0.0
gfx942,80,14336,256,7168,torch.float8_e4m3fnuz,ck,102,0,161.1134,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,326.56,694.76,0.0
gfx942,80,16384,256,7168,torch.float8_e4m3fnuz,ck,85,0,207.4081,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,289.91,615.52,0.0
gfx942,80,32768,256,7168,torch.float8_e4m3fnuz,ck,0,0,379.1653,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,317.17,668.56,0.0
gfx942,80,65536,256,7168,torch.float8_e4m3fnuz,ck,102,0,699.9897,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,343.6,721.66,0.0
gfx942,80,98304,256,7168,torch.float8_e4m3fnuz,ck,102,0,973.4779,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,370.61,777.43,0.0
gfx942,80,131072,256,7168,torch.float8_e4m3fnuz,ck,102,0,1385.804,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,347.12,727.71,0.0
gfx942,80,1,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.7317,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.63,313.53,0.0
gfx942,80,2,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.2907,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,4,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.6471,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,8,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.7575,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
gfx942,80,16,512,7168,torch.float8_e4m3fnuz,ck,24,0,10.7923,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,108.82,352.2,0.0
gfx942,80,32,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.1022,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,211.56,354.18,0.0
gfx942,80,48,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.2279,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,313.79,361.89,0.0
gfx942,80,64,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.1263,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,422.21,376.97,0.0
gfx942,80,80,512,7168,torch.float8_e4m3fnuz,ck,24,0,11.2303,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,522.87,385.15,0.0
gfx942,80,96,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.6635,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,604.14,382.08,0.0
gfx942,80,112,512,7168,torch.float8_e4m3fnuz,ck,10,0,11.9903,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,685.62,382.6,0.0
gfx942,80,128,512,7168,torch.float8_e4m3fnuz,ck,19,0,12.3367,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,761.57,382.48,0.0
gfx942,80,160,512,7168,torch.float8_e4m3fnuz,ck,25,0,12.1467,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0.0,0.0,0.0
gfx942,80,192,512,7168,torch.float8_e4m3fnuz,ck,10,0,16.0911,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.0,0.0,0.0
