gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,2,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,13.1423,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw4_fp8,0.0%,9.5514,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_reduce_bnt2,18.9%,22.6937,0,0,0,10.19,140091.5,
gfx950,256,4,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.5387,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w2_gui_kw2_fp8,0.0%,11.6018,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_reduce,19.1%,30.1405,0,0,0,15.34,105480.58,
gfx950,256,8,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.1549,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,15.5805,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_reduce_bnt2_persist,19.4%,43.7354,0,0,0,21.15,72694.51,
gfx950,256,16,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,49.7147,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2_fp8,0.0%,25.0719,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_reduce,19.4%,74.7866,0,0,0,24.73,42514.24,
gfx950,256,32,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,83.0488,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,36.5369,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_reduce_persist,19.8%,119.5857,0,0,0,30.93,26590.47,
gfx950,256,64,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,124.6257,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,53.3376,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_atomic_bnt2_persist,20.1%,177.9633,0,0,0,41.57,17871.82,
gfx950,256,128,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,155.8782,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2_fp8,0.0%,67.9407,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_atomic_bnt2_persist,20.9%,223.8189,0,0,0,66.11,14216.42,
gfx950,256,256,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,168.3229,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,75.387,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_atomic_bnt2_persist,20.2%,243.7099,0,0,0,121.44,13067.41,
gfx950,256,512,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,179.2488,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,81.3715,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_atomic_persist,19.9%,260.6203,0,0,0,227.11,12240.65,
gfx950,256,1024,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,193.01,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w2_gui_fp8,0.0%,101.2595,flydsl_moe2_afp8_wfp4_bf16_t32x256x128_atomic,20.0%,294.2695,0,0,0,402.28,10878.37,
gfx950,256,2048,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,207.7923,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_fp8,0.0%,150.7222,flydsl_moe2_afp8_wfp4_bf16_t64x256x128_reduce_persist,20.1%,358.5145,0,0,0,660.39,8990.41,
gfx950,256,4096,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,263.5481,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w3_gui_fp8,0.0%,264.8093,flydsl_moe2_afp8_wfp4_bf16_t64x256x128_reduce_persist_sbm128,20.1%,528.3574,0,0,0,896.21,6183.75,
gfx950,256,8192,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,445.5749,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w4_bnt0_gui_xcd4_fp8,0.0%,466.5877,flydsl_moe2_afp8_wfp4_bf16_t64x256x128_reduce_persist,20.1%,912.1626,0,0,0,1038.24,3678.41,
gfx950,256,16384,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,707.5261,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_bnt0_gui_xcd4_fp8,0.0%,907.3347,flydsl_moe2_afp8_wfp4_bf16_t64x256x128_reduce_bnt2_persist,20.1%,1614.8608,0,0,0,1172.91,2186.86,
gfx950,256,32768,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1168.4457,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_bnt0_gui_xcd4_fp8,0.0%,1739.6663,flydsl_moe2_afp8_wfp4_bf16_t64x256x128_reduce_persist_sbm128,20.0%,2908.112,0,0,0,1302.62,1335.5,
